Category_Code,Data_Type,Total_Akaike_Weight,category1,category2,category3,category4,num_transactions,mean_price
17111205,reviews,0.029,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,24.747821807861328
17111205,titles,0.032,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,24.747821807861328
21010906,combined,0.001,Office Products,Office & School Supplies,Filing Products,Folders,538.0,12.40532398223877
21010906,descriptions,0.109,Office Products,Office & School Supplies,Filing Products,Folders,538.0,12.40532398223877
21010906,images,0.057,Office Products,Office & School Supplies,Filing Products,Folders,538.0,12.40532398223877
21010906,logit,0.000,Office Products,Office & School Supplies,Filing Products,Folders,538.0,12.40532398223877
21010906,reviews,0.000,Office Products,Office & School Supplies,Filing Products,Folders,538.0,12.40532398223877
21010906,titles,0.834,Office Products,Office & School Supplies,Filing Products,Folders,538.0,12.40532398223877
21011403,combined,0.029,Office Products,Office & School Supplies,Paper,Copy & Printing Paper,876.0,35.35289764404297
21011403,descriptions,0.001,Office Products,Office & School Supplies,Paper,Copy & Printing Paper,876.0,35.35289764404297
21011403,images,0.723,Office Products,Office & School Supplies,Paper,Copy & Printing Paper,876.0,35.35289764404297
21011403,logit,0.000,Office Products,Office & School Supplies,Paper,Copy & Printing Paper,876.0,35.35289764404297
21011403,reviews,0.123,Office Products,Office & School Supplies,Paper,Copy & Printing Paper,876.0,35.35289764404297
21011403,titles,0.124,Office Products,Office & School Supplies,Paper,Copy & Printing Paper,876.0,35.35289764404297
21012004,combined,0.007,Office Products,Office & School Supplies,Writing & Correction Supplies,Markers & Highlighters,547.0,8.665539741516113
21012004,descriptions,0.142,Office Products,Office & School Supplies,Writing & Correction Supplies,Markers & Highlighters,547.0,8.665539741516113
21012004,images,0.818,Office Products,Office & School Supplies,Writing & Correction Supplies,Markers & Highlighters,547.0,8.665539741516113
21012004,logit,0.000,Office Products,Office & School Supplies,Writing & Correction Supplies,Markers & Highlighters,547.0,8.665539741516113
21012004,reviews,0.016,Office Products,Office & School Supplies,Writing & Correction Supplies,Markers & Highlighters,547.0,8.665539741516113
21012004,titles,0.017,Office Products,Office & School Supplies,Writing & Correction Supplies,Markers & Highlighters,547.0,8.665539741516113
21012008,combined,0.067,Office Products,Office & School Supplies,Writing & Correction Supplies,Pens & Refills,518.0,24.91851234436035
21012008,descriptions,0.109,Office Products,Office & School Supplies,Writing & Correction Supplies,Pens & Refills,518.0,24.91851234436035
21012008,images,0.306,Office Products,Office & School Supplies,Writing & Correction Supplies,Pens & Refills,518.0,24.91851234436035
21012008,logit,0.001,Office Products,Office & School Supplies,Writing & Correction Supplies,Pens & Refills,518.0,24.91851234436035
21012008,reviews,0.056,Office Products,Office & School Supplies,Writing & Correction Supplies,Pens & Refills,518.0,24.91851234436035
21012008,titles,0.462,Office Products,Office & School Supplies,Writing & Correction Supplies,Pens & Refills,518.0,24.91851234436035
21021101,combined,0.097,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,59.9017448425293
21021101,descriptions,0.301,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,59.9017448425293
21021101,images,0.156,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,59.9017448425293
21021101,logit,0.000,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,59.9017448425293
21021101,reviews,0.008,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,59.9017448425293
21021101,titles,0.438,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,59.9017448425293
23021004,combined,0.021,Pet Supplies,Cats,Food,Wet,414.0,13.86228084564209
23021004,descriptions,0.191,Pet Supplies,Cats,Food,Wet,414.0,13.86228084564209
23021004,images,0.340,Pet Supplies,Cats,Food,Wet,414.0,13.86228084564209
23021004,logit,0.001,Pet Supplies,Cats,Food,Wet,414.0,13.86228084564209
23021004,reviews,0.121,Pet Supplies,Cats,Food,Wet,414.0,13.86228084564209
23021004,titles,0.325,Pet Supplies,Cats,Food,Wet,414.0,13.86228084564209
23021309,combined,0.045,Pet Supplies,Cats,Litter & Housebreaking,Litter,347.0,21.821752548217773
23021309,descriptions,0.259,Pet Supplies,Cats,Litter & Housebreaking,Litter,347.0,21.821752548217773
23021309,images,0.055,Pet Supplies,Cats,Litter & Housebreaking,Litter,347.0,21.821752548217773
23021309,logit,0.000,Pet Supplies,Cats,Litter & Housebreaking,Litter,347.0,21.821752548217773
23021309,reviews,0.058,Pet Supplies,Cats,Litter & Housebreaking,Litter,347.0,21.821752548217773
23021309,titles,0.583,Pet Supplies,Cats,Litter & Housebreaking,Litter,347.0,21.821752548217773
23021802,combined,0.016,Pet Supplies,Cats,Treats,Snacks,468.0,11.89913272857666
23021802,descriptions,0.130,Pet Supplies,Cats,Treats,Snacks,468.0,11.89913272857666
23021802,images,0.574,Pet Supplies,Cats,Treats,Snacks,468.0,11.89913272857666
23021802,logit,0.000,Pet Supplies,Cats,Treats,Snacks,468.0,11.89913272857666
23021802,reviews,0.197,Pet Supplies,Cats,Treats,Snacks,468.0,11.89913272857666
23021802,titles,0.083,Pet Supplies,Cats,Treats,Snacks,468.0,11.89913272857666
23031107,combined,0.016,Pet Supplies,Dogs,Food,Wet,350.0,17.949806213378906
23031107,descriptions,0.069,Pet Supplies,Dogs,Food,Wet,350.0,17.949806213378906
23031107,images,0.242,Pet Supplies,Dogs,Food,Wet,350.0,17.949806213378906
23031107,logit,0.000,Pet Supplies,Dogs,Food,Wet,350.0,17.949806213378906
23031107,reviews,0.027,Pet Supplies,Dogs,Food,Wet,350.0,17.949806213378906
23031107,titles,0.646,Pet Supplies,Dogs,Food,Wet,350.0,17.949806213378906
23031904,combined,0.020,Pet Supplies,Dogs,Treats,"Cookies, Biscuits & Snacks",482.0,15.223137855529785
23031904,descriptions,0.167,Pet Supplies,Dogs,Treats,"Cookies, Biscuits & Snacks",482.0,15.223137855529785
23031904,images,0.116,Pet Supplies,Dogs,Treats,"Cookies, Biscuits & Snacks",482.0,15.223137855529785
23031904,logit,0.000,Pet Supplies,Dogs,Treats,"Cookies, Biscuits & Snacks",482.0,15.223137855529785
23031904,reviews,0.605,Pet Supplies,Dogs,Treats,"Cookies, Biscuits & Snacks",482.0,15.223137855529785
23031904,titles,0.092,Pet Supplies,Dogs,Treats,"Cookies, Biscuits & Snacks",482.0,15.223137855529785
27040201,combined,0.030,Video Games,Nintendo Switch,Consoles,Consoles,312.0,199.80755615234375
27040201,descriptions,0.334,Video Games,Nintendo Switch,Consoles,Consoles,312.0,199.80755615234375
27040201,images,0.189,Video Games,Nintendo Switch,Consoles,Consoles,312.0,199.80755615234375
27040201,logit,0.001,Video Games,Nintendo Switch,Consoles,Consoles,312.0,199.80755615234375
27040201,reviews,0.084,Video Games,Nintendo Switch,Consoles,Consoles,312.0,199.80755615234375
